name,number,type
21309-企鹅辅导产品运营经理,1,产品/项目类
31504-高级运营开发工程师,1,技术类
15618-MMORPG策划（上海）,1,产品/项目类
15618-手游系统策划（上海）,1,产品/项目类
15618-手游文案策划（上海）,1,产品/项目类
CSIG17-云高级测试开发工程师,3,技术类
17757-内容运营分析,1,内容编辑类
25927-游戏高级测试工程师（成都）,1,技术类
29911-用户研究员,1,设计类
25663-腾讯云海外行业专家(北京/上海/深圳)（北京）,1,技术类
25663-腾讯云海外行业专家(北京/上海/深圳)（上海）,1,技术类
15616-高级动画师,1,设计类
31677-用户研究组长（深圳）,1,设计类
31504-Web前端开发工程师,1,技术类
22989-腾讯云CVM产品前端开发工程师（深圳）,1,技术类
31329-计算机视觉专家研究员,1,技术类
CSIG02-腾讯云泛政府行业产品运营组组长（深圳）,1,产品/项目类
29912-增长移动端开发iOS,1,技术类
29912-数据产品经理,1,产品/项目类
6486-秘书（深圳）,1,职能类
6486-秘书（深圳）,1,职能类
30623-腾讯广告联盟广告品牌运营经理（北京）,1,产品/项目类
28966-游戏平台C4D品牌设计师（深圳）,1,设计类
23674-腾讯新闻客户端产品策划,1,产品/项目类
20503-深度学习智慧零售应用研发工程师（上海）,1,技术类
CSIG17-云测试高级工程师,3,技术类
CSIG17-云测试高级工程师（AI和智能硬件相关）,2,技术类
18302-高级UI动效设计师（深圳）,1,设计类
PCG04-腾讯PCG研发部架构师（深圳）,1,技术类
25927-平台高级产品经理（上海）,1,产品/项目类
31504-运营服务管理,1,技术类
GY0-【国际业务部】海外广告高级销售经理（深圳）,1,市场类
31504-后台开发工程师,1,技术类
31504-运营开发工程师,1,技术类
22989-数据分析师,1,技术类
22989-专有云售前架构师,1,技术类
15605-高级3D场景设计师(深圳),3,设计类
18924-行政秘书（北京）,1,职能类
21532-腾讯音乐基建技术专员（深圳）,1,职能类
21532-腾讯音乐福利文化专员（深圳）,1,职能类
22989-腾讯云高级流量运营经理,1,产品/项目类
20354-虚拟化安全工程师,1,技术类
GY0-【国际业务部】JOOX策划产品经理-机器学习方向（深圳）,1,产品/项目类
30625-腾讯广告KA旅游行业运营经理,1,产品/项目类
30629-腾讯广告品牌公关经理,1,市场类
15583-互娱游戏策划(深圳),1,产品/项目类
25923-腾讯游戏Redis开发高级工程师,1,技术类
25923-PC客户端开发工程师,1,技术类
FWZ-游戏维权法务（深圳）,1,职能类
WXG03-微信开放平台后台策略安全工程师,1,技术类
16810-腾讯动漫高级运营开发工程师 ,1,技术类
22989-腾讯云平台产品中心高级WEB前端开发（深圳）,1,技术类
21527-腾讯音乐投资公司管理高级经理（深圳）,1,职能类
"GY0-【国际业务部】Associate Director / Senior Manager, Business Strategy(Hong Kong)",1,市场类
15571-CF手游后台开发工程师,1,技术类
TEG09-云架构平台运营开发工程师（深圳）,1,技术类
21527-腾讯音乐投资公司管理高级经理（北京）,1,职能类
TME-腾讯音乐业务运维工程师（深圳）,2,技术类
31504-运营开发工程师,1,技术类
31504-高级数据运维工程师（DBA）,1,技术类
TME-腾讯音乐全民K歌音频算法工程师（深圳）,2,技术类
PCG04-测试开发工程师（深圳）,1,技术类
27553-数据抓取工程师,1,技术类
25928-视觉设计师（深圳）,1,设计类
18924-行政秘书（广州）,1,职能类
18924-部门秘书（深圳）,1,职能类
18924-行政秘书（北京）,1,职能类
WXG08-212 微信看一看产品策划经理（广州）,1,产品/项目类
TME-QQ音乐后台开发工程师（深圳）,3,技术类
TME-QQ音乐商业化Web前端工程师（深圳）,1,技术类
TME-QQ音乐商业化Web前端工程师（深圳）,2,技术类
21530-腾讯音乐企业文化经理（深圳）,1,职能类
CSIG16-车联网项目经理（北京）,1,产品/项目类
23292-互娱游戏品牌经理,1,市场类
CSIG14-市场监管产品经理,1,产品/项目类
CSIG14-URL安全组后台开发工程师（深圳）,1,技术类
29912-后台架构工程师,1,技术类
31329-计算机视觉资深研究员,3,技术类
31498-技术美术,2,技术类
FWZ-微信维权法务（广州）,1,职能类
31677-智能翻译设计组长（北京）,1,设计类
18434-web前端工程师,1,技术类
TME-腾讯音乐存储运维工程师（深圳）,1,技术类
TME-腾讯音乐运营开发工程师（深圳）,2,技术类
PCG19-腾讯视频TV端视觉设计师（深圳）,1,设计类
TEG05-Linux后台开发工程师（深圳）,1,技术类
31498-高级项目经理,2,产品/项目类
23292-互娱视觉设计师（深圳）,1,设计类
HY6-互娱平台赛事产品运营经理,1,产品/项目类
31498-游戏客户端研发工程师,5,技术类
31498-游戏服务器研发工程师,2,技术类
31498-游戏引擎研发工程师,5,技术类
TME-QQ音乐Web前端工程师（深圳）,3,技术类
22989-云售后运维工程师(北京/上海/深圳)（深圳总部）,1,技术类
21228- 游戏运营-版本数据岗,1,产品/项目类
25927-游戏测试经理（上海）,1,技术类
14914-安全产品公关经理（深圳）,1, 
30627-腾讯广告SMB区域业务拓展经理 （RGM)--南区,1,市场类
22989-云售后运维工程师(北京/上海/深圳)（北京）,1,技术类
22989-云售后运维工程师(北京/上海/深圳)（上海）,1,技术类
26699-智慧零售业务中心项目经理（深圳）,1,产品/项目类
29910-设计项目管理,1,产品/项目类
21527-腾讯音乐财务管理（深圳）,1,职能类
31112-腾讯视频游戏中心后台开发,1,技术类
25668-腾讯云市场部-高级市场经理（深圳）,1,市场类
28096-商务拓展经理,1,市场类
TME-市场策划经理/主管（深圳）,1,市场类
PCG15-渠道策略负责人（用户增长）,1,产品/项目类
24987-战术竞技类游戏关卡策划,1,产品/项目类
TEG06-C/C++高级后台开发工程师（深圳）,1,技术类
25664-JAVA/Golang后台开发工程师,1,技术类
18302-LBS手游资深GUI设计组长（深圳）,1,设计类
18302-新动作手游资深GUI设计师（深圳）,1,设计类
18302-剑灵手游资深3D特效设计师/专家（深圳）,1,设计类
22086-机器学习高级工程师,1,技术类
27092-腾讯手游助手引擎开发（深圳）,1,技术类
24987-运营经理,1,产品/项目类
25924-移动客户端架构师 （深圳）,1,技术类
CSIG15-项目经理,1,产品/项目类
23486-证券数据分析工程师（深圳）,1,技术类
25924-移动客户端架构师,1,技术类
15665-日本游戏IP经理(深圳),2,产品/项目类
15665-IP文学策划（深圳）,1,产品/项目类
21557-音视频实验室音频算法专家（深圳/北京/美国）（北京）,2,技术类
21557-音视频实验室音频工程专家（深圳/北京）,1,技术类
27553-腾讯音乐数据分析与开发工程师（深圳）,2,技术类
19407-移动游戏运营经理,1,产品/项目类
TEG15-计费系统后台测试高级工程师（深圳）,2,技术类
21482-赛事/渠道运营经理（深圳）,1,产品/项目类
TEG11-高级业务运维工程师（北京）,1,技术类
TEG05-Linux后台开发工程师（深圳）,1,技术类
CS-腾讯公益产品经理,1,产品/项目类
TME-腾讯音乐python开发工程师,2,技术类
PCG11-智慧项目后台工程师,1,技术类
15573-手游客户端开发高级工程师（上海）,1,技术类
PCG15-网红经纪与运营,1,内容编辑类
PCG11-后台开发工程师,1,技术类
IEG-招聘经理（深圳）,1,职能类
23671-短视频后台开发工程师（深圳）,10,技术类
29777-金融云交付项目经理（北京）,1,产品/项目类
18402-RPG手游数据分析（深圳）,1,产品/项目类
21227-游戏市场与社区运营管理,1,产品/项目类
S2-WXG风控经理(广州）,1,职能类
GY0-【国际业务部】后台测试开发工程师（深圳）,1,技术类
24012-资深游戏社交产品经理（深圳）,1,产品/项目类
24012-场景概念原画设计师（深圳）,1,设计类
23671-短视频前端开发工程师（深圳）,4,技术类
27020-云计算开发工程师（深圳）,2,技术类
27192-互娱市场与用户研究经理,1,市场类
18924-行政秘书（北京）,1,职能类
15569-Unity3D高级游戏引擎工程师（深圳）,1,技术类
CSIG17-AI开放平台高级测试工程师,1,技术类
31498-游戏AI研发工程师,2,技术类
18302-动作手游概念分镜导演,1,设计类
18302-LBS手游主美术（深圳）,1,设计类
18302-LBS手游3D动画组长（深圳）,1,设计类
18302-世界观概念设计师,1,设计类
30934-游戏海外市场推广高级经理（日韩/欧美）,1,市场类
30934-资深大数据分析师 senior big data analyst（深圳总部）,2,产品/项目类
S2-海外金融审计经理（深圳）,1,职能类
15611-WarSong3D动作设计（深圳）,1,设计类
31504-高级开发工程师-视频方向,2,技术类
31504-高级开发工程-web方向,1,技术类
14914-综合内容平台公关经理（深圳）,1, 
CDG-企业文化经理（深圳）,1,职能类
24012-H5游戏开发工程师（深圳）,1,技术类
PCG14-AI声学高级产品策划（深圳）,1,产品/项目类
30634-腾讯广告商业内容项目开发工程师（上海）,1,技术类
15569-QQ飞车手游高级UI交互设计师（深圳）,1,设计类
15569-写实竞速3D场景美术设计师（深圳）,1,设计类
TEG09-高级业务运维工程师（深圳）,2,技术类
S2-采购风控经理,1,职能类
S2-TEG风控经理,1,职能类
TEG-培训经理（深圳）,2,职能类
22989-腾讯云Devops平台后台开发组长,1,技术类
21087-游戏版本管理（深圳）,1,产品/项目类
21087-DNF安全运营（深圳）,1,产品/项目类
15575-《王者荣耀》后台开发高级工程师（成都）,1,技术类
PCG11-智慧项目前端工程师,2,技术类
PCG14-流量生态后台开发工程师（深圳）,1,技术类
25928-应用开发工程师,1,技术类
TME-QQ音乐推荐算法工程师（深圳）,3,技术类
TME-全民K歌音频推荐算法工程师（深圳）,5,技术类
TME-全民K歌用户推荐算法工程师（深圳）,5,技术类
TME-腾讯音乐标签库管理（深圳）,1,内容编辑类
31504-CallCenter主管,2,技术类
31504-网站备案运营经理,2,技术类
31504-高级服务运营经理,2,技术类
15614-天刀手游商业化运营（上海）,1,产品/项目类
18435-合规反洗钱岗,1,技术类
15569-魂斗罗3D特效设计师（深圳）,1,设计类
PCG09-QQ看点用户画像系统开发工程师（深圳）,1,技术类
15605-《一人之下》手游客户端开发高级工程师（深圳）,1,技术类
TME-中央曲库数据挖掘/分析工程师,1,技术类
TME-中央曲库后台开发工程师,1,技术类
25666-西南区域川藏拓展组泛企业线组长,1,市场类
15611-WarSong 3D特效设计（深圳）,1,设计类
25667-行业渠道烟草行业大客户经理（北京、上海、深圳）,1,市场类
29777-金融云交付项目经理（上海）,1,产品/项目类
25667-行业渠道经理（投后）（深圳总部）,1,市场类
25667-行业渠道经理（投后）（北京）,1,市场类
25667-政府行业渠道销售,1,市场类
28994-区块链应用（高级）开发工程师（深圳）,1,技术类
15614-次世代手游2D人物原画设计（上海）,1,设计类
15614-SLG资深系统策划（上海）,1,产品/项目类
25667-高级商务拓展经理（深圳）,1,市场类
25667-高级商务拓展经理（上海）,1,市场类
28096-腾讯音乐测试开发工程师,1,技术类
28096-腾讯音乐后台开发工程师（深圳）,1,技术类
CSIG07-WEB前端开发（企业安全方向）,1,技术类
22989-物联网基础产品高级后台研发工程师,1,技术类
22989- 物联网行业产品高级后台研发工程师,1,技术类
25667-传统企业/工业渠道销售（深圳总部）,1,市场类
25667-传统企业/工业渠道销售（北京）,1,市场类
TEG02-交换机系统研发工程师（深圳）（深圳总部）,2,技术类
TEG02-交换机系统研发工程师（深圳）（北京）,2,技术类
CSIG07-企业安全项目经理（深圳）,1,产品/项目类
20503-AI应用后台研发工程师,1,技术类
PCG19-腾讯视频机器学习算法工程师（北京）,2,技术类
TEG02-自研交换机测试高级工程师（深圳）（深圳总部）,2,技术类
TEG02-自研交换机测试高级工程师（深圳）（北京）,2,技术类
31504-高级服务改进经理,2,技术类
PCG19-腾讯视频WEB前端开发工程师（北京）,1,技术类
25927-WeTest 高级后台开发工程师（上海）,1,技术类
PCG04-移动安全/移动渗透安全工程师（深圳）,1,技术类
TME-全民K歌 海外产品经理,1,产品/项目类
28096-QQ音乐高级UI设计（深圳）,1,设计类
CSIG07-运营开发工程师（深圳）,1,技术类
22989-腾讯云存储产品高级产品运营经理,1,产品/项目类
31504-Linux后台开发工程师,1,技术类
31504-社交业务运维工程师,1,技术类
22989-腾讯云中间件高级web前端开发工程师（深圳）,3,技术类
22989-网络项目管理高级经理,1,产品/项目类
PCG19-腾讯视频后台开发工程师（深圳）,2,技术类
